"UAAXK0000","UAAXK0000_ORG","UAA","res","x","y"
3530,150,3530,10000,4440,2400
8280,920,8280,10000,4450,2400
NA,NA,NA,10000,4800,2400
NA,NA,NA,10000,5310,2400
5600,400,5600,10000,3580,2390
7170,2100,7170,10000,3590,2390
5900,750,5900,10000,3600,2390
6190,1070,6200,10000,3610,2390
5790,810,5790,10000,3620,2390
6460,910,6460,10000,3630,2390
2360,440,2360,10000,3840,2390
640,80,650,10000,3850,2390
1530,580,1530,10000,3920,2390
3890,2070,3890,10000,3930,2390
9940,490,9950,10000,4130,2390
5580,770,5600,10000,4160,2390
4020,130,4030,10000,4170,2390
3310,120,3310,10000,4180,2390
3150,190,3170,10000,4190,2390
2380,1240,2380,10000,4320,2390
2660,730,2660,10000,4330,2390
5810,1120,5810,10000,4350,2390
9880,1550,9880,10000,4370,2390
5430,610,5430,10000,4380,2390
6830,410,6830,10000,4390,2390
6730,1470,6740,10000,4400,2390
7920,620,7920,10000,4410,2390
6010,470,6010,10000,4420,2390
7110,100,7110,10000,4430,2390
6720,830,6720,10000,3580,2380
5930,490,5930,10000,3590,2380
6520,580,6520,10000,3600,2380
5530,1050,5530,10000,3610,2380
6160,800,6160,10000,3620,2380
5460,510,5460,10000,3630,2380
710,140,710,10000,3840,2380
1720,280,1720,10000,3850,2380
2140,450,2140,10000,3920,2380
1860,1020,1860,10000,3930,2380
9060,730,9070,10000,4120,2380
9690,480,9700,10000,4130,2380
2730,360,2730,10000,4160,2380
2480,190,2490,10000,4170,2380
1830,160,1830,10000,4180,2380
1280,210,1280,10000,4190,2380
1370,740,1370,10000,4320,2380
1950,970,1960,10000,4330,2380
2270,1270,2280,10000,4350,2380
2790,1130,2790,10000,4360,2380
3520,970,3520,10000,4370,2380
4910,580,4920,10000,4380,2380
5980,710,5980,10000,4390,2380
7150,1260,7150,10000,4400,2380
7820,1110,7830,10000,4410,2380
4790,100,4790,10000,4420,2380
7010,560,7010,10000,4430,2380
9010,930,9010,10000,3560,2370
6090,550,6100,10000,3570,2370
4440,520,4440,10000,3620,2370
5650,360,5650,10000,3630,2370
4530,880,4530,10000,3660,2370
4790,800,4790,10000,3670,2370
6150,820,6150,10000,3720,2370
7010,1540,7010,10000,3730,2370
7460,870,7460,10000,3740,2370
8400,1630,8400,10000,3750,2370
1390,320,1390,10000,3820,2370
1270,290,1270,10000,3830,2370
2600,420,2600,10000,3900,2370
4320,800,4330,10000,3910,2370
5280,1060,5290,10000,3920,2370
1940,390,1940,10000,3930,2370
3730,960,3730,10000,3980,2370
3690,390,3690,10000,3990,2370
7590,520,7590,10000,4120,2370
8550,300,8560,10000,4130,2370
1760,900,1760,10000,4340,2370
2390,960,2390,10000,4350,2370
3910,1950,3910,10000,4360,2370
2730,1250,2730,10000,4370,2370
2920,780,2920,10000,4380,2370
4470,890,4480,10000,4390,2370
5270,580,5280,10000,4400,2370
3350,410,3360,10000,4410,2370
16240,2330,16250,10000,4420,2370
5310,670,5310,10000,4430,2370
7800,270,7810,10000,4440,2370
12350,230,12350,10000,4450,2370
8620,720,8630,10000,4460,2370
7230,340,7230,10000,4470,2370
10310,2730,10310,10000,3560,2360
7950,980,7950,10000,3570,2360
3610,250,3610,10000,3620,2360
3900,400,3900,10000,3630,2360
2530,700,2530,10000,3660,2360
4480,460,4480,10000,3670,2360
11810,1840,11810,10000,3720,2360
5890,1640,5890,10000,3730,2360
6400,1560,6400,10000,3740,2360
3820,1160,3820,10000,3750,2360
1740,280,1740,10000,3820,2360
940,280,950,10000,3830,2360
3040,700,3040,10000,3900,2360
6690,1810,6690,10000,3910,2360
5390,1190,5390,10000,3920,2360
2170,560,2170,10000,3930,2360
2980,900,2980,10000,3980,2360
6290,1020,6290,10000,3990,2360
8450,320,8470,10000,4120,2360
7120,340,7120,10000,4130,2360
2340,870,2350,10000,4340,2360
2790,1320,2790,10000,4350,2360
3190,900,3190,10000,4360,2360
2220,730,2220,10000,4370,2360
5030,2210,5030,10000,4380,2360
3290,1320,3290,10000,4390,2360
2480,980,2480,10000,4400,2360
2260,930,2260,10000,4410,2360
2330,1280,2330,10000,4420,2360
2180,1300,2180,10000,4430,2360
3900,860,3910,10000,4440,2360
8940,1110,8940,10000,4450,2360
7080,180,7090,10000,4460,2360
9510,630,9520,10000,4470,2360
8170,990,8170,10000,3520,2350
7610,1920,7610,10000,3530,2350
6210,1340,6210,10000,3540,2350
9340,3140,9340,10000,3550,2350
7240,1530,7240,10000,3560,2350
7520,1960,7520,10000,3570,2350
7490,1350,7490,10000,3580,2350
7750,880,7750,10000,3590,2350
7290,690,7290,10000,3600,2350
6450,630,6450,10000,3610,2350
4490,420,4490,10000,3620,2350
5110,430,5110,10000,3630,2350
5730,700,5730,10000,3660,2350
6600,1010,6600,10000,3670,2350
1960,330,1960,10000,3860,2350
1700,190,1700,10000,3870,2350
4380,770,4380,10000,3900,2350
8380,1190,8380,10000,3910,2350
3180,1020,3180,10000,3920,2350
1270,180,1270,10000,3930,2350
2810,1210,2810,10000,4380,2350
2790,1060,2790,10000,4390,2350
2610,530,2610,10000,4400,2350
1380,370,1380,10000,4410,2350
3300,2140,3310,10000,4420,2350
2750,2280,2750,10000,4430,2350
4020,2420,4030,10000,4440,2350
4190,530,4190,10000,4450,2350
6290,510,6300,10000,4460,2350
9420,490,9430,10000,4470,2350
6330,410,6340,10000,4480,2350
11300,720,11310,10000,4490,2350
5510,230,5510,10000,4500,2350
1460,0,1460,10000,1320,2340
NA,NA,NA,10000,3390,2340
6610,710,6610,10000,3520,2340
6540,1560,6540,10000,3530,2340
6460,2680,6460,10000,3540,2340
8490,2200,8490,10000,3550,2340
6550,980,6550,10000,3560,2340
7790,2200,7790,10000,3570,2340
8200,2180,8200,10000,3580,2340
8430,550,8430,10000,3590,2340
5930,850,5930,10000,3600,2340
6270,950,6280,10000,3610,2340
4700,360,4700,10000,3620,2340
5460,380,5460,10000,3630,2340
6090,420,6090,10000,3660,2340
5690,900,5690,10000,3670,2340
2050,590,2050,10000,3860,2340
2610,80,2610,10000,3870,2340
6720,930,6720,10000,3910,2340
4370,590,4370,10000,3920,2340
2970,550,2980,10000,3930,2340
1750,720,1750,10000,4380,2340
2110,480,2110,10000,4390,2340
1900,800,1900,10000,4400,2340
1390,240,1390,10000,4410,2340
1680,650,1680,10000,4420,2340
940,670,940,10000,4430,2340
2370,1330,2370,10000,4440,2340
2730,340,2730,10000,4450,2340
3330,560,3330,10000,4460,2340
4530,640,4530,10000,4470,2340
6230,520,6240,10000,4500,2340
1400,70,1410,10000,4510,2340
5840,130,5840,10000,3420,2330
4940,220,4940,10000,3430,2330
7080,450,7080,10000,3500,2330
6410,930,6410,10000,3510,2330
6360,1370,6360,10000,3520,2330
6000,2070,6000,10000,3530,2330
5010,1580,5010,10000,3550,2330
7730,2560,7730,10000,3560,2330
8420,2100,8420,10000,3570,2330
6830,1300,6830,10000,3580,2330
7030,1930,7030,10000,3590,2330
6570,1400,6570,10000,3600,2330
5740,950,5740,10000,3610,2330
7650,690,7650,10000,3680,2330
5440,480,5440,10000,3690,2330
2050,560,2050,10000,3820,2330
1650,510,1650,10000,3830,2330
4260,800,4260,10000,3840,2330
4190,440,4190,10000,3850,2330
1400,650,1400,10000,3880,2330
3030,880,3040,10000,3890,2330
2600,470,2600,10000,3900,2330
3360,510,3360,10000,3910,2330
2340,790,2340,10000,3980,2330
1920,680,1920,10000,3990,2330
930,400,930,10000,4440,2330
2690,1160,2690,10000,4450,2330
1650,850,1650,10000,4460,2330
3480,1130,3490,10000,4470,2330
4350,440,4360,10000,4480,2330
3340,500,3350,10000,4490,2330
6010,700,6020,10000,4500,2330
5930,630,5950,10000,4510,2330
1500,80,1500,10000,3320,2320
2040,150,2050,10000,3330,2320
6090,500,6090,10000,3420,2320
5780,310,5780,10000,3430,2320
7990,200,7990,10000,3500,2320
7060,1370,7060,10000,3510,2320
4970,1700,4970,10000,3520,2320
6790,2250,6790,10000,3530,2320
8080,2500,8080,10000,3540,2320
6840,1940,6840,10000,3550,2320
6060,3530,6060,10000,3560,2320
8040,2130,8040,10000,3570,2320
7880,3250,7880,10000,3580,2320
8890,2140,8890,10000,3590,2320
10260,1790,10260,10000,3600,2320
4560,550,4560,10000,3610,2320
7880,550,7880,10000,3680,2320
8500,620,8500,10000,3690,2320
2680,410,2680,10000,3820,2320
2790,830,2790,10000,3830,2320
2340,750,2340,10000,3840,2320
2540,420,2540,10000,3850,2320
4620,1190,4620,10000,3880,2320
3080,760,3080,10000,3890,2320
2550,440,2560,10000,3900,2320
3610,650,3620,10000,3910,2320
6750,1130,6750,10000,3980,2320
3620,740,3620,10000,3990,2320
NA,NA,NA,10000,4440,2320
NA,NA,NA,10000,4450,2320
4190,1780,4200,10000,4470,2320
840,510,840,10000,4480,2320
3340,1260,3340,10000,4490,2320
4910,1440,4920,10000,4500,2320
3230,520,3240,10000,4510,2320
7040,1920,7040,10000,3520,2310
7360,2770,7360,10000,3530,2310
6620,2130,6620,10000,3540,2310
7210,2420,7210,10000,3550,2310
5320,1710,5320,10000,3560,2310
7250,2000,7250,10000,3570,2310
7870,1910,7870,10000,3580,2310
8210,1160,8210,10000,3590,2310
4900,850,4900,10000,3600,2310
3370,280,3370,10000,3610,2310
1870,220,1870,10000,3780,2310
1800,410,1800,10000,3790,2310
1850,460,1850,10000,3820,2310
4660,200,4660,10000,3830,2310
4040,1350,4050,10000,3840,2310
3260,1040,3260,10000,3850,2310
3660,510,3660,10000,3860,2310
4440,820,4440,10000,3870,2310
5440,860,5440,10000,3880,2310
7960,2060,7960,10000,3890,2310
4220,1310,4220,10000,3900,2310
4690,1610,4690,10000,3910,2310
1890,480,1890,10000,3930,2310
2400,370,2400,10000,3940,2310
2090,420,2090,10000,3950,2310
3380,310,3380,10000,3980,2310
5690,880,5690,10000,3990,2310
480,50,490,10000,4360,2310
600,210,610,10000,4370,2310
890,30,900,10000,4380,2310
4750,260,4760,10000,4390,2310
1830,170,1830,10000,4400,2310
1030,300,1030,10000,4410,2310
1940,1290,1940,10000,4420,2310
3270,540,3280,10000,4430,2310
3670,1710,3680,10000,4500,2310
2260,1240,2260,10000,4510,2310
4110,660,4120,10000,4520,2310
4950,670,4950,10000,4530,2310
3940,500,3950,10000,4540,2310
5760,950,5760,10000,3520,2300
5580,720,5580,10000,3530,2300
8050,1340,8050,10000,3540,2300
6800,1260,6800,10000,3550,2300
5330,1150,5330,10000,3560,2300
7670,2120,7670,10000,3570,2300
7880,1220,7880,10000,3580,2300
7970,2100,7970,10000,3590,2300
5690,790,5690,10000,3600,2300
4580,740,4580,10000,3610,2300
1850,290,1850,10000,3780,2300
4640,710,4640,10000,3790,2300
1210,300,1210,10000,3820,2300
4780,1490,4780,10000,3830,2300
4170,720,4170,10000,3840,2300
8810,2650,8810,10000,3850,2300
5090,1380,5090,10000,3860,2300
12800,3250,12800,10000,3880,2300
5730,1010,5730,10000,3890,2300
5320,1190,5320,10000,3900,2300
3610,740,3610,10000,3910,2300
5110,490,5110,10000,3920,2300
2030,380,2040,10000,3930,2300
3140,980,3140,10000,3940,2300
3690,540,3690,10000,3950,2300
2890,510,2890,10000,3980,2300
2850,350,2850,10000,3990,2300
3580,560,3600,10000,4360,2300
3400,90,3420,10000,4370,2300
3700,140,3730,10000,4380,2300
2920,280,2930,10000,4390,2300
3910,580,3920,10000,4400,2300
3810,340,3820,10000,4410,2300
1470,430,1480,10000,4420,2300
1600,700,1600,10000,4430,2300
2460,1270,2460,10000,4500,2300
4720,1940,4720,10000,4510,2300
5770,2530,5780,10000,4520,2300
4720,2800,4730,10000,4530,2300
5360,2010,5370,10000,4540,2300
5800,2040,5820,10000,4550,2300
8070,1300,8070,10000,3540,2290
5740,1050,5740,10000,3550,2290
5810,1310,5810,10000,3560,2290
7390,960,7390,10000,3570,2290
8280,1780,8280,10000,3580,2290
8190,1140,8190,10000,3590,2290
5380,400,5380,10000,3600,2290
6360,490,6360,10000,3610,2290
6460,960,6460,10000,3620,2290
6980,950,6980,10000,3630,2290
7800,1500,7800,10000,3640,2290
8440,880,8440,10000,3650,2290
7580,1090,7580,10000,3660,2290
5380,1150,5380,10000,3670,2290
1660,810,1660,10000,3760,2290
2620,760,2620,10000,3770,2290
4970,540,4980,10000,3780,2290
5290,440,5290,10000,3790,2290
600,270,600,10000,3800,2290
2370,740,2370,10000,3810,2290
9430,830,9430,10000,3890,2290
9250,600,9250,10000,3920,2290
2650,620,2650,10000,3930,2290
2500,550,2500,10000,3940,2290
4400,570,4400,10000,3950,2290
2230,240,2240,10000,4380,2290
5890,890,5910,10000,4390,2290
3070,610,3080,10000,4400,2290
4610,1630,4620,10000,4410,2290
2210,630,2220,10000,4430,2290
670,290,670,10000,4440,2290
1400,240,1400,10000,4450,2290
5070,2110,5080,10000,4520,2290
7940,4460,7940,10000,4530,2290
7560,2240,7570,10000,4540,2290
4610,780,4620,10000,4550,2290
6220,710,6230,10000,4560,2290
5850,220,5860,10000,4570,2290
4860,480,4870,10000,4580,2290
7020,470,7020,10000,3540,2280
5470,480,5470,10000,3550,2280
6230,900,6230,10000,3560,2280
6220,1470,6220,10000,3570,2280
6970,1100,6970,10000,3580,2280
5880,810,5880,10000,3590,2280
5130,210,5130,10000,3600,2280
7720,750,7720,10000,3610,2280
6570,920,6570,10000,3620,2280
6730,580,6730,10000,3630,2280
8320,3250,8320,10000,3640,2280
7640,1690,7640,10000,3650,2280
7710,1580,7710,10000,3660,2280
5240,1050,5240,10000,3670,2280
3610,540,3610,10000,3760,2280
6490,970,6490,10000,3770,2280
4440,500,4440,10000,3780,2280
5630,750,5630,10000,3790,2280
2200,320,2200,10000,3800,2280
2510,230,2510,10000,3810,2280
11440,1540,11440,10000,3890,2280
5090,250,5090,10000,3920,2280
1690,270,1690,10000,3930,2280
2620,670,2620,10000,3940,2280
2060,340,2060,10000,3950,2280
3180,360,3200,10000,4380,2280
2590,530,2600,10000,4390,2280
3470,1010,3470,10000,4400,2280
3410,1090,3420,10000,4410,2280
2190,300,2190,10000,4420,2280
1540,330,1540,10000,4430,2280
2310,690,2320,10000,4440,2280
30,0,30,10000,4450,2280
3790,910,3800,10000,4530,2280
1070,380,1070,10000,4540,2280
5490,640,5500,10000,4550,2280
7690,590,7700,10000,4570,2280
6430,510,6440,10000,4580,2280
4480,350,4490,10000,4590,2280
3920,380,3930,10000,4600,2280
6900,450,6900,10000,3560,2270
6970,1330,6980,10000,3570,2270
6790,1840,6790,10000,3600,2270
7160,2350,7160,10000,3610,2270
7600,1580,7600,10000,3620,2270
8650,980,8650,10000,3630,2270
7010,1050,7010,10000,3640,2270
7340,1300,7340,10000,3650,2270
6300,1020,6300,10000,3660,2270
7310,580,7310,10000,3670,2270
5550,780,5550,10000,3680,2270
3640,750,3640,10000,3690,2270
3020,540,3020,10000,3700,2270
3360,1170,3360,10000,3710,2270
5650,1880,5650,10000,3720,2270
3790,890,3790,10000,3730,2270
3140,600,3150,10000,3740,2270
5280,540,5280,10000,3750,2270
890,310,890,10000,4020,2270
1060,440,1060,10000,4030,2270
NA,NA,NA,10000,4080,2270
4850,650,4860,10000,4360,2270
4410,730,4420,10000,4370,2270
1260,610,1260,10000,4380,2270
5170,1690,5180,10000,4390,2270
4330,840,4340,10000,4400,2270
4150,850,4160,10000,4410,2270
2800,1250,2800,10000,4420,2270
1520,200,1530,10000,4430,2270
3560,1110,3570,10000,4440,2270
1870,740,1880,10000,4450,2270
710,150,710,10000,4460,2270
1710,420,1720,10000,4470,2270
4160,930,4170,10000,4540,2270
5530,1210,5530,10000,4550,2270
6390,470,6400,10000,4560,2270
6190,1410,6200,10000,4570,2270
8090,440,8110,10000,4580,2270
4300,360,4310,10000,4590,2270
7750,930,7770,10000,4600,2270
1810,410,1810,10000,4610,2270
3100,620,3100,10000,3560,2260
5840,1120,5840,10000,3570,2260
2620,340,2620,10000,3600,2260
6710,1220,6720,10000,3610,2260
7020,1780,7020,10000,3620,2260
9100,1130,9100,10000,3630,2260
6180,1090,6180,10000,3640,2260
6990,2080,6990,10000,3650,2260
6240,1940,6240,10000,3660,2260
7950,710,7950,10000,3670,2260
5960,490,5960,10000,3680,2260
6300,1400,6300,10000,3690,2260
2980,700,2990,10000,3700,2260
6040,1230,6040,10000,3710,2260
4570,710,4570,10000,3720,2260
4460,1030,4460,10000,3730,2260
5100,510,5100,10000,3740,2260
5490,840,5490,10000,3750,2260
2470,370,2470,10000,4020,2260
1560,510,1570,10000,4030,2260
5810,850,5810,10000,4360,2260
3640,330,3640,10000,4370,2260
4520,2140,4520,10000,4380,2260
1710,910,1710,10000,4390,2260
4120,2000,4120,10000,4400,2260
3080,460,3090,10000,4410,2260
2820,1350,2820,10000,4420,2260
2190,1280,2190,10000,4430,2260
1880,450,1890,10000,4440,2260
2910,800,2920,10000,4450,2260
3280,1660,3290,10000,4460,2260
5890,1230,5910,10000,4470,2260
1650,580,1650,10000,4540,2260
4480,1230,4490,10000,4550,2260
2450,510,2460,10000,4560,2260
5940,1030,5940,10000,4580,2260
5340,290,5340,10000,4590,2260
8090,530,8110,10000,4600,2260
5620,460,5630,10000,4610,2260
6520,780,6520,10000,3600,2250
6490,1000,6490,10000,3610,2250
6120,1160,6120,10000,3640,2250
5320,2280,5320,10000,3650,2250
4630,910,4630,10000,3660,2250
6600,1270,6600,10000,3670,2250
5290,580,5290,10000,3680,2250
3450,580,3450,10000,3690,2250
3250,660,3250,10000,3720,2250
4050,1340,4060,10000,3730,2250
3480,820,3490,10000,4360,2250
1440,490,1440,10000,4370,2250
4960,2310,4960,10000,4380,2250
6490,3110,6500,10000,4390,2250
1210,350,1210,10000,4400,2250
5070,1610,5080,10000,4410,2250
4670,1580,4670,10000,4420,2250
1740,600,1740,10000,4430,2250
3180,320,3190,10000,4460,2250
3180,220,3190,10000,4470,2250
3300,550,3300,10000,4520,2250
7700,1780,7710,10000,4530,2250
2300,1150,2300,10000,4560,2250
6190,1100,6200,10000,4580,2250
6200,810,6220,10000,4590,2250
6880,1160,6900,10000,4600,2250
8240,1400,8260,10000,4610,2250
1540,220,1550,10000,4620,2250
2180,180,2180,10000,3600,2240
1690,480,1690,10000,3610,2240
5170,1810,5170,10000,3640,2240
4740,1500,4740,10000,3650,2240
6670,1420,6670,10000,3660,2240
3030,820,3030,10000,3670,2240
3730,1390,3730,10000,3680,2240
2870,920,2870,10000,3690,2240
2270,660,2270,10000,3720,2240
1000,230,1000,10000,3730,2240
4730,1370,4740,10000,4360,2240
2080,850,2080,10000,4370,2240
2030,1330,2040,10000,4380,2240
4760,3160,4770,10000,4390,2240
4030,2580,4030,10000,4400,2240
840,430,840,10000,4410,2240
7950,2400,7960,10000,4420,2240
3830,500,3840,10000,4430,2240
6730,280,6750,10000,4460,2240
3850,280,3860,10000,4470,2240
3110,1010,3110,10000,4520,2240
2820,560,2830,10000,4530,2240
3840,1680,3840,10000,4570,2240
7000,1510,7010,10000,4590,2240
9140,820,9160,10000,4600,2240
6390,880,6400,10000,4610,2240
4080,360,4100,10000,4620,2240
620,310,620,10000,3970,2230
NA,NA,NA,10000,4040,2230
2130,150,2130,10000,4360,2230
1810,550,1810,10000,4370,2230
7940,2380,7950,10000,4440,2230
2400,770,2400,10000,4450,2230
1450,310,1460,10000,4500,2230
3220,570,3220,10000,4510,2230
3640,530,3640,10000,4520,2230
3300,870,3300,10000,4530,2230
3590,1040,3590,10000,4560,2230
4280,1200,4290,10000,4570,2230
6370,1520,6370,10000,4600,2230
6460,550,6470,10000,4610,2230
7440,890,7460,10000,4620,2230
970,170,970,10000,4630,2230
1110,180,1120,10000,4360,2220
1830,650,1830,10000,4370,2220
4670,2180,4670,10000,4440,2220
7170,3290,7180,10000,4450,2220
5140,1000,5150,10000,4500,2220
5770,290,5780,10000,4520,2220
3800,700,3810,10000,4530,2220
2220,990,2220,10000,4560,2220
4800,3040,4800,10000,4570,2220
2590,740,2600,10000,4580,2220
5130,2010,5140,10000,4600,2220
5590,570,5600,10000,4610,2220
4930,1310,4950,10000,4620,2220
2380,330,2400,10000,4630,2220
4490,620,4550,10000,2900,2210
4430,310,4500,10000,2910,2210
3580,0,3580,10000,3280,2210
2680,0,2680,10000,3290,2210
2390,460,2390,10000,3700,2210
2280,680,2280,10000,3710,2210
2180,690,2180,10000,3720,2210
4530,1510,4530,10000,3730,2210
2080,550,2080,10000,3740,2210
NA,NA,NA,10000,4300,2210
2680,540,2690,10000,4360,2210
4460,760,4470,10000,4370,2210
10070,2320,10080,10000,4440,2210
7830,2890,7840,10000,4450,2210
4800,3370,4800,10000,4460,2210
3430,1000,3440,10000,4470,2210
4690,470,4690,10000,4480,2210
3280,320,3280,10000,4490,2210
3650,350,3670,10000,4520,2210
5330,560,5350,10000,4530,2210
4490,790,4500,10000,4600,2210
5080,1130,5100,10000,4610,2210
3730,800,3750,10000,4630,2210
7970,610,7970,10000,5660,2210
3700,520,3700,10000,5670,2210
3730,330,3780,10000,2900,2200
3690,280,3770,10000,2910,2200
920,0,920,10000,3280,2200
2760,0,2760,10000,3290,2200
2810,770,2810,10000,3700,2200
3000,640,3010,10000,3710,2200
3330,700,3340,10000,3720,2200
2010,400,2010,10000,3730,2200
2750,590,2750,10000,3740,2200
2250,170,2250,10000,4360,2200
1580,310,1580,10000,4370,2200
2010,730,2010,10000,4440,2200
930,150,930,10000,4450,2200
5880,2620,5880,10000,4460,2200
3150,680,3150,10000,4470,2200
2880,490,2890,10000,4480,2200
1750,370,1750,10000,4490,2200
4120,400,4120,10000,4520,2200
10430,2430,10450,10000,4530,2200
1550,390,1550,10000,4600,2200
4190,1040,4210,10000,4610,2200
4770,890,4790,10000,4630,2200
90,0,90,10000,5000,2200
2780,240,2790,10000,5660,2200
3750,270,3780,10000,2880,2190
3480,270,3540,10000,2890,2190
3230,260,3280,10000,2900,2190
3150,370,3200,10000,2910,2190
2650,360,2660,10000,3320,2190
4400,490,4400,10000,3330,2190
3230,2530,3230,10000,3560,2190
5850,2680,5850,10000,3570,2190
7270,1620,7270,10000,3580,2190
3220,1330,3220,10000,3590,2190
3250,770,3250,10000,3720,2190
3230,1310,3240,10000,3730,2190
3640,790,3640,10000,4400,2190
1350,240,1350,10000,4410,2190
2930,820,2940,10000,4480,2190
1500,610,1500,10000,4490,2190
3910,160,3910,10000,4520,2190
3390,480,3390,10000,4530,2190
5200,1010,5210,10000,4620,2190
4160,390,4180,10000,4630,2190
2140,110,2180,10000,2880,2180
4360,1040,4420,10000,2890,2180
4380,1000,4420,10000,2910,2180
3390,0,3390,10000,3320,2180
3880,150,3880,10000,3330,2180
3730,2820,3730,10000,3560,2180
2200,1430,2200,10000,3570,2180
2900,1290,2900,10000,3580,2180
6180,3740,6190,10000,3590,2180
8540,3160,8540,10000,3640,2180
9770,890,9770,10000,3650,2180
1460,210,1470,10000,3720,2180
2000,680,2000,10000,3730,2180
3040,520,3050,10000,4400,2180
20370,4410,20400,10000,4410,2180
2630,590,2630,10000,4480,2180
5180,510,5190,10000,4490,2180
4040,150,4050,10000,4520,2180
1460,170,1460,10000,4530,2180
5080,930,5100,10000,4620,2180
5620,1260,5640,10000,4630,2180
4420,550,4450,10000,4640,2180
4710,2440,4710,10000,3680,2170
3030,1020,3030,10000,3690,2170
2270,500,2280,10000,4420,2170
8710,2010,8720,10000,4430,2170
3160,500,3170,10000,4460,2170
